act,vendor,gem,class_name,mission
Act 4,Petarus and Vanja,Chain_Support,Ranger,The Eternal Nightmare
Act 4,Petarus and Vanja,Chain_Support,Duelist,The Eternal Nightmare
Act 4,Petarus and Vanja,Chain_Support,Marauder,The Eternal Nightmare
Act 4,Petarus and Vanja,Chain_Support,Templar,The Eternal Nightmare
Act 4,Petarus and Vanja,Chain_Support,Scion,The Eternal Nightmare
Act 2,Yeena,Deadly_Ailments_Support,Witch,Sharp and Cruel
Act 2,Yeena,Deadly_Ailments_Support,Shadow,Sharp and Cruel
Act 2,Yeena,Deadly_Ailments_Support,Ranger,Sharp and Cruel
Act 2,Yeena,Deadly_Ailments_Support,Duelist,Sharp and Cruel
Act 3,Siosa,Deadly_Ailments_Support,Marauder,A Fixture of Fate
Act 2,Yeena,Deadly_Ailments_Support,Templar,Sharp and Cruel
Act 2,Yeena,Deadly_Ailments_Support,Scion,Sharp and Cruel
Act 2,Yeena,Blade_Blast,Witch,Intruders in Black
Act 2,Yeena,Blade_Blast,Shadow,Intruders in Black
Act 2,Yeena,Blade_Blast,Ranger,Intruders in Black
Act 3,Siosa,Blade_Blast,Duelist,A Fixture of Fate
Act 3,Siosa,Blade_Blast,Marauder,A Fixture of Fate
Act 2,Yeena,Blade_Blast,Templar,Intruders in Black
Act 2,Yeena,Blade_Blast,Scion,Intruders in Black
Act 2,Yeena,Elemental_Focus_Support,Witch,Sharp and Cruel
Act 2,Yeena,Elemental_Focus_Support,Shadow,Sharp and Cruel
Act 3,Siosa,Elemental_Focus_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Elemental_Focus_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Elemental_Focus_Support,Marauder,A Fixture of Fate
Act 2,Yeena,Elemental_Focus_Support,Templar,Sharp and Cruel
Act 2,Yeena,Elemental_Focus_Support,Scion,Sharp and Cruel
Act 3,Clarissa,Hatred,Witch,Lost in Love
Act 3,Clarissa,Hatred,Shadow,Lost in Love
Act 3,Clarissa,Hatred,Ranger,Lost in Love
Act 3,Clarissa,Hatred,Duelist,Lost in Love
Act 3,Clarissa,Hatred,Marauder,Lost in Love
Act 3,Siosa,Hatred,Templar,A Fixture of Fate
Act 3,Clarissa,Hatred,Scion,Lost in Love
Act 3,Siosa,Mirage_Archer_Support,Witch,A Fixture of Fate
Act 1,Nessa,Mirage_Archer_Support,Shadow,Mercy Mission
Act 1,Nessa,Mirage_Archer_Support,Ranger,Mercy Mission
Act 1,Nessa,Mirage_Archer_Support,Duelist,Mercy Mission
Act 3,Siosa,Mirage_Archer_Support,Marauder,A Fixture of Fate
Act 3,Siosa,Mirage_Archer_Support,Templar,A Fixture of Fate
Act 1,Nessa,Mirage_Archer_Support,Scion,Mercy Mission
Act 1,Nessa,Explosive_Trap,Witch,Enemy at the Gate
Act 1,Nessa,Explosive_Trap,Shadow,Enemy at the Gate
Act 1,Nessa,Explosive_Trap,Ranger,Enemy at the Gate
Act 3,Siosa,Explosive_Trap,Duelist,A Fixture of Fate
Act 3,Siosa,Explosive_Trap,Marauder,A Fixture of Fate
Act 3,Siosa,Explosive_Trap,Templar,A Fixture of Fate
Act 1,Nessa,Explosive_Trap,Scion,Enemy at the Gate
Act 1,Nessa,Arcane_Surge_Support,Witch,Enemy at the Gate
Act 1,Nessa,Arcane_Surge_Support,Shadow,Mercy Mission
Act 3,Siosa,Arcane_Surge_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Arcane_Surge_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Arcane_Surge_Support,Marauder,A Fixture of Fate
Act 1,Nessa,Arcane_Surge_Support,Templar,Mercy Mission
Act 1,Nessa,Arcane_Surge_Support,Scion,Mercy Mission
Act 3,Siosa,Reave,Witch,A Fixture of Fate
Act 1,Nessa,Reave,Shadow,The Siren's Cadence
Act 1,Nessa,Reave,Ranger,The Siren's Cadence
Act 1,Nessa,Reave,Duelist,The Siren's Cadence
Act 3,Siosa,Reave,Marauder,A Fixture of Fate
Act 3,Siosa,Reave,Templar,A Fixture of Fate
Act 3,Siosa,Reave,Scion,A Fixture of Fate
Act 3,Siosa,Ice_Shot,Witch,A Fixture of Fate
Act 3,Siosa,Ice_Shot,Shadow,A Fixture of Fate
Act 1,Nessa,Ice_Shot,Ranger,Enemy at the Gate
Act 1,Nessa,Ice_Shot,Duelist,Enemy at the Gate
Act 3,Siosa,Ice_Shot,Marauder,A Fixture of Fate
Act 3,Siosa,Ice_Shot,Templar,A Fixture of Fate
Act 1,Nessa,Ice_Shot,Scion,Enemy at the Gate
Act 3,Siosa,Shield_Charge,Witch,A Fixture of Fate
Act 3,Siosa,Shield_Charge,Shadow,A Fixture of Fate
Act 3,Siosa,Shield_Charge,Ranger,A Fixture of Fate
Act 1,Nessa,Shield_Charge,Duelist,The Caged Brute
Act 1,Nessa,Shield_Charge,Marauder,The Caged Brute
Act 1,Nessa,Shield_Charge,Templar,The Caged Brute
Act 3,Siosa,Shield_Charge,Scion,A Fixture of Fate
Act 3,Siosa,Charged_Dash,Witch,A Fixture of Fate
Act 3,Siosa,Charged_Dash,Shadow,A Fixture of Fate
Act 3,Siosa,Charged_Dash,Ranger,A Fixture of Fate
Act 3,Siosa,Charged_Dash,Duelist,A Fixture of Fate
Act 3,Siosa,Charged_Dash,Marauder,A Fixture of Fate
Act 3,Siosa,Charged_Dash,Templar,A Fixture of Fate
Act 3,Siosa,Charged_Dash,Scion,A Fixture of Fate
Act 1,Nessa,Blade_Vortex,Witch,The Siren's Cadence
Act 1,Nessa,Blade_Vortex,Shadow,The Siren's Cadence
Act 1,Nessa,Blade_Vortex,Ranger,The Siren's Cadence
Act 3,Siosa,Blade_Vortex,Duelist,A Fixture of Fate
Act 3,Siosa,Blade_Vortex,Marauder,A Fixture of Fate
Act 3,Siosa,Blade_Vortex,Templar,A Fixture of Fate
Act 1,Nessa,Blade_Vortex,Scion,The Siren's Cadence
Act 3,Siosa,Bladefall,Witch,A Fixture of Fate
Act 3,Siosa,Bladefall,Shadow,A Fixture of Fate
Act 3,Siosa,Bladefall,Ranger,A Fixture of Fate
Act 3,Siosa,Bladefall,Duelist,A Fixture of Fate
Act 3,Siosa,Bladefall,Marauder,A Fixture of Fate
Act 3,Siosa,Bladefall,Templar,A Fixture of Fate
Act 3,Siosa,Bladefall,Scion,A Fixture of Fate
Act 3,Clarissa,Second_Wind_Support,Witch,A Fixture of Fate
Act 3,Clarissa,Second_Wind_Support,Shadow,A Fixture of Fate
Act 3,Clarissa,Second_Wind_Support,Ranger,A Fixture of Fate
Act 3,Clarissa,Second_Wind_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Second_Wind_Support,Marauder,A Fixture of Fate
Act 3,Clarissa,Second_Wind_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Second_Wind_Support,Scion,A Fixture of Fate
Act 1,Nessa,Spell_Cascade_Support,Witch,Mercy Mission
Act 1,Nessa,Spell_Cascade_Support,Shadow,Mercy Mission
Act 3,Siosa,Spell_Cascade_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Spell_Cascade_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Spell_Cascade_Support,Marauder,A Fixture of Fate
Act 1,Nessa,Spell_Cascade_Support,Templar,Mercy Mission
Act 1,Nessa,Spell_Cascade_Support,Scion,Mercy Mission
Act 3,Siosa,Static_Strike,Witch,A Fixture of Fate
Act 3,Siosa,Static_Strike,Shadow,A Fixture of Fate
Act 1,Nessa,Static_Strike,Ranger,The Siren's Cadence
Act 1,Nessa,Static_Strike,Duelist,The Siren's Cadence
Act 1,Nessa,Static_Strike,Marauder,The Siren's Cadence
Act 1,Nessa,Static_Strike,Templar,The Siren's Cadence
Act 1,Nessa,Static_Strike,Scion,The Siren's Cadence
Act 3,Siosa,Knockback_Support,Witch,A Fixture of Fate
Act 3,Siosa,Knockback_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Knockback_Support,Ranger,A Fixture of Fate
Act 1,Nessa,Knockback_Support,Duelist,The Caged Brute
Act 1,Nessa,Knockback_Support,Marauder,The Caged Brute
Act 1,Nessa,Knockback_Support,Templar,The Caged Brute
Act 1,Nessa,Knockback_Support,Scion,The Caged Brute
Act 3,Siosa,Endurance_Charge_on_Melee_Stun_Support,Witch,A Fixture of Fate
Act 3,Siosa,Endurance_Charge_on_Melee_Stun_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Endurance_Charge_on_Melee_Stun_Support,Ranger,A Fixture of Fate
Act 2,Yeena,Endurance_Charge_on_Melee_Stun_Support,Duelist,Sharp and Cruel
Act 2,Yeena,Endurance_Charge_on_Melee_Stun_Support,Marauder,Sharp and Cruel
Act 2,Yeena,Endurance_Charge_on_Melee_Stun_Support,Templar,Sharp and Cruel
Act 2,Yeena,Endurance_Charge_on_Melee_Stun_Support,Scion,Sharp and Cruel
Act 1,Nessa,Steelskin,Witch,Breaking Some Eggs
Act 1,Nessa,Steelskin,Shadow,Breaking Some Eggs
Act 1,Nessa,Steelskin,Ranger,Breaking Some Eggs
Act 1,Nessa,Steelskin,Duelist,Breaking Some Eggs
Act 1,Nessa,Steelskin,Marauder,Breaking Some Eggs
Act 1,Nessa,Steelskin,Templar,Breaking Some Eggs
Act 1,Nessa,Steelskin,Scion,Breaking Some Eggs
Act 2,Yeena,Desecrate,Witch,Intruders in Black
Act 2,Yeena,Desecrate,Shadow,Intruders in Black
Act 2,Yeena,Desecrate,Ranger,Intruders in Black
Act 3,Siosa,Desecrate,Duelist,A Fixture of Fate
Act 3,Siosa,Desecrate,Marauder,A Fixture of Fate
Act 2,Yeena,Desecrate,Templar,Intruders in Black
Act 2,Yeena,Desecrate,Scion,Intruders in Black
Act 3,Siosa,Added_Fire_Damage_Support,Witch,A Fixture of Fate
Act 1,Nessa,Added_Fire_Damage_Support,Shadow,The Caged Brute
Act 1,Nessa,Added_Fire_Damage_Support,Ranger,The Caged Brute
Act 1,Nessa,Added_Fire_Damage_Support,Duelist,The Caged Brute
Act 1,Nessa,Added_Fire_Damage_Support,Marauder,The Caged Brute
Act 1,Nessa,Added_Fire_Damage_Support,Templar,The Caged Brute
Act 1,Nessa,Added_Fire_Damage_Support,Scion,The Caged Brute
Act 1,Nessa,Elemental_Proliferation_Support,Witch,Mercy Mission
Act 1,Nessa,Elemental_Proliferation_Support,Shadow,Mercy Mission
Act 3,Siosa,Elemental_Proliferation_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Elemental_Proliferation_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Elemental_Proliferation_Support,Marauder,A Fixture of Fate
Act 1,Nessa,Elemental_Proliferation_Support,Templar,Enemy at the Gate
Act 1,Nessa,Elemental_Proliferation_Support,Scion,Mercy Mission
Act 1,Nessa,Fireball,Witch,Enemy at the Gate
Act 1,Nessa,Fireball,Shadow,Enemy at the Gate
Act 3,Siosa,Fireball,Ranger,A Fixture of Fate
Act 3,Siosa,Fireball,Duelist,A Fixture of Fate
Act 1,Nessa,Fireball,Marauder,Enemy at the Gate
Act 1,Nessa,Fireball,Templar,Enemy at the Gate
Act 1,Nessa,Fireball,Scion,Enemy at the Gate
Act 1,Nessa,Power_Siphon,Witch,The Siren's Cadence
Act 1,Nessa,Power_Siphon,Shadow,The Siren's Cadence
Act 3,Siosa,Power_Siphon,Ranger,A Fixture of Fate
Act 3,Siosa,Power_Siphon,Duelist,A Fixture of Fate
Act 3,Siosa,Power_Siphon,Marauder,A Fixture of Fate
Act 3,Siosa,Power_Siphon,Templar,A Fixture of Fate
Act 1,Nessa,Power_Siphon,Scion,The Siren's Cadence
Act 3,Siosa,Spectral_Throw,Witch,A Fixture of Fate
Act 1,Nessa,Spectral_Throw,Shadow,Enemy at the Gate
Act 1,Nessa,Spectral_Throw,Ranger,Enemy at the Gate
Act 1,Nessa,Spectral_Throw,Duelist,Enemy at the Gate
Act 1,Nessa,Spectral_Throw,Marauder,Enemy at the Gate
Act 1,Nessa,Spectral_Throw,Templar,Enemy at the Gate
Act 1,Nessa,Spectral_Throw,Scion,Enemy at the Gate
Act 3,Siosa,Shattering_Steel,Witch,A Fixture of Fate
Act 3,Siosa,Shattering_Steel,Shadow,A Fixture of Fate
Act 1,Nessa,Shattering_Steel,Ranger,The Siren's Cadence
Act 1,Nessa,Shattering_Steel,Duelist,The Siren's Cadence
Act 3,Siosa,Shattering_Steel,Marauder,A Fixture of Fate
Act 3,Siosa,Shattering_Steel,Templar,A Fixture of Fate
Act 1,Nessa,Shattering_Steel,Scion,The Siren's Cadence
Act 4,Petarus and Vanja,Summon_Stone_Golem,Witch,Breaking the Seal
Act 4,Petarus and Vanja,Summon_Stone_Golem,Shadow,Breaking the Seal
Act 4,Petarus and Vanja,Summon_Stone_Golem,Ranger,Breaking the Seal
Act 4,Petarus and Vanja,Summon_Stone_Golem,Duelist,Breaking the Seal
Act 4,Petarus and Vanja,Summon_Stone_Golem,Marauder,Breaking the Seal
Act 4,Petarus and Vanja,Summon_Stone_Golem,Templar,Breaking the Seal
Act 4,Petarus and Vanja,Summon_Stone_Golem,Scion,Breaking the Seal
Act 3,Siosa,Impale_Support,Witch,A Fixture of Fate
Act 3,Clarissa,Impale_Support,Shadow,A Fixture of Fate
Act 3,Clarissa,Impale_Support,Ranger,A Fixture of Fate
Act 3,Clarissa,Impale_Support,Duelist,A Fixture of Fate
Act 3,Clarissa,Impale_Support,Marauder,A Fixture of Fate
Act 3,Siosa,Impale_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Impale_Support,Scion,A Fixture of Fate
Act 1,Nessa,Arc,Witch,The Siren's Cadence
Act 1,Nessa,Arc,Shadow,The Siren's Cadence
Act 3,Siosa,Arc,Ranger,A Fixture of Fate
Act 3,Siosa,Arc,Duelist,A Fixture of Fate
Act 3,Siosa,Arc,Marauder,A Fixture of Fate
Act 1,Nessa,Arc,Templar,The Siren's Cadence
Act 3,Siosa,Arc,Scion,A Fixture of Fate
Act 1,Nessa,Icicle_Mine,Witch,The Siren's Cadence
Act 1,Nessa,Icicle_Mine,Shadow,The Siren's Cadence
Act 3,Siosa,Icicle_Mine,Ranger,A Fixture of Fate
Act 3,Siosa,Icicle_Mine,Duelist,A Fixture of Fate
Act 3,Siosa,Icicle_Mine,Marauder,A Fixture of Fate
Act 1,Nessa,Icicle_Mine,Templar,The Siren's Cadence
Act 1,Nessa,Icicle_Mine,Scion,The Siren's Cadence
Act 3,Siosa,Tornado_Shot,Witch,A Fixture of Fate
Act 3,Siosa,Tornado_Shot,Shadow,A Fixture of Fate
Act 3,Siosa,Tornado_Shot,Ranger,A Fixture of Fate
Act 3,Siosa,Tornado_Shot,Duelist,A Fixture of Fate
Act 3,Siosa,Tornado_Shot,Marauder,A Fixture of Fate
Act 3,Siosa,Tornado_Shot,Templar,A Fixture of Fate
Act 3,Siosa,Tornado_Shot,Scion,A Fixture of Fate
Act 3,Siosa,Caustic_Arrow,Witch,A Fixture of Fate
Act 1,Nessa,Caustic_Arrow,Shadow,Enemy at the Gate
Act 1,Nessa,Caustic_Arrow,Ranger,Enemy at the Gate
Act 1,Nessa,Caustic_Arrow,Duelist,Enemy at the Gate
Act 3,Siosa,Caustic_Arrow,Marauder,A Fixture of Fate
Act 3,Siosa,Caustic_Arrow,Templar,A Fixture of Fate
Act 1,Nessa,Caustic_Arrow,Scion,Enemy at the Gate
Act 1,Nessa,Conversion_Trap,Witch,Breaking Some Eggs
Act 1,Nessa,Conversion_Trap,Shadow,Breaking Some Eggs
Act 1,Nessa,Conversion_Trap,Ranger,Breaking Some Eggs
Act 3,Siosa,Conversion_Trap,Duelist,A Fixture of Fate
Act 3,Siosa,Conversion_Trap,Marauder,A Fixture of Fate
Act 3,Siosa,Conversion_Trap,Templar,A Fixture of Fate
Act 1,Nessa,Conversion_Trap,Scion,Breaking Some Eggs
Act 2,Yeena,Predator_Support,Witch,Sharp and Cruel
Act 3,Siosa,Predator_Support,Shadow,A Fixture of Fate
Act 3,Siosa,Predator_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Predator_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Predator_Support,Marauder,A Fixture of Fate
Act 2,Yeena,Predator_Support,Templar,Sharp and Cruel
Act 2,Yeena,Predator_Support,Scion,Sharp and Cruel
Act 1,Nessa,Smoke_Mine,Witch,The Caged Brute
Act 1,Nessa,Smoke_Mine,Shadow,The Caged Brute
Act 1,Nessa,Smoke_Mine,Ranger,The Caged Brute
Act 1,Nessa,Smoke_Mine,Duelist,The Caged Brute
Act 1,Nessa,Smoke_Mine,Marauder,The Caged Brute
Act 3,Siosa,Smoke_Mine,Templar,A Fixture of Fate
Act 3,Siosa,Smoke_Mine,Scion,A Fixture of Fate
Act 3,Siosa,Ball_Lightning,Witch,A Fixture of Fate
Act 3,Siosa,Ball_Lightning,Shadow,A Fixture of Fate
Act 3,Siosa,Ball_Lightning,Ranger,A Fixture of Fate
Act 3,Siosa,Ball_Lightning,Duelist,A Fixture of Fate
Act 3,Siosa,Ball_Lightning,Marauder,A Fixture of Fate
Act 3,Siosa,Ball_Lightning,Templar,A Fixture of Fate
Act 3,Siosa,Ball_Lightning,Scion,A Fixture of Fate
Act 3,Siosa,Flamethrower_Trap,Witch,A Fixture of Fate
Act 3,Siosa,Flamethrower_Trap,Shadow,A Fixture of Fate
Act 3,Siosa,Flamethrower_Trap,Ranger,A Fixture of Fate
Act 3,Siosa,Flamethrower_Trap,Duelist,A Fixture of Fate
Act 3,Siosa,Flamethrower_Trap,Marauder,A Fixture of Fate
Act 3,Siosa,Flamethrower_Trap,Templar,A Fixture of Fate
Act 3,Siosa,Flamethrower_Trap,Scion,A Fixture of Fate
Act 3,Siosa,Shockwave_Totem,Witch,A Fixture of Fate
Act 3,Siosa,Shockwave_Totem,Shadow,A Fixture of Fate
Act 3,Siosa,Shockwave_Totem,Ranger,A Fixture of Fate
Act 3,Siosa,Shockwave_Totem,Duelist,A Fixture of Fate
Act 3,Siosa,Shockwave_Totem,Marauder,A Fixture of Fate
Act 3,Siosa,Shockwave_Totem,Templar,A Fixture of Fate
Act 3,Siosa,Shockwave_Totem,Scion,A Fixture of Fate
Act 3,Siosa,Kinetic_Blast,Witch,A Fixture of Fate
Act 3,Siosa,Kinetic_Blast,Shadow,A Fixture of Fate
Act 3,Siosa,Kinetic_Blast,Ranger,A Fixture of Fate
Act 3,Siosa,Kinetic_Blast,Duelist,A Fixture of Fate
Act 3,Siosa,Kinetic_Blast,Marauder,A Fixture of Fate
Act 3,Siosa,Kinetic_Blast,Templar,A Fixture of Fate
Act 3,Siosa,Kinetic_Blast,Scion,A Fixture of Fate
Act 1,Nessa,Ice_Nova,Witch,The Siren's Cadence
Act 1,Nessa,Ice_Nova,Shadow,The Siren's Cadence
Act 3,Siosa,Ice_Nova,Ranger,A Fixture of Fate
Act 3,Siosa,Ice_Nova,Duelist,A Fixture of Fate
Act 3,Siosa,Ice_Nova,Marauder,A Fixture of Fate
Act 1,Nessa,Ice_Nova,Templar,The Siren's Cadence
Act 1,Nessa,Ice_Nova,Scion,The Siren's Cadence
Act 3,Siosa,Haste,Witch,A Fixture of Fate
Act 3,Clarissa,Haste,Shadow,Lost in Love
Act 3,Clarissa,Haste,Ranger,Lost in Love
Act 3,Clarissa,Haste,Duelist,Lost in Love
Act 3,Siosa,Haste,Marauder,A Fixture of Fate
Act 3,Siosa,Haste,Templar,A Fixture of Fate
Act 3,Clarissa,Haste,Scion,Lost in Love
Act 6,Lilly Roth,Withering_Touch_Support,Witch,Fallen from Grace
Act 4,Petarus and Vanja,Withering_Touch_Support,Shadow,The Eternal Nightmare
Act 4,Petarus and Vanja,Withering_Touch_Support,Ranger,The Eternal Nightmare
Act 4,Petarus and Vanja,Withering_Touch_Support,Duelist,The Eternal Nightmare
Act 6,Lilly Roth,Withering_Touch_Support,Marauder,Fallen from Grace
Act 6,Lilly Roth,Withering_Touch_Support,Templar,Fallen from Grace
Act 4,Petarus and Vanja,Withering_Touch_Support,Scion,The Eternal Nightmare
Act 1,Nessa,Volatile_Dead,Witch,The Siren's Cadence
Act 1,Nessa,Volatile_Dead,Shadow,The Siren's Cadence
Act 1,Nessa,Volatile_Dead,Ranger,The Siren's Cadence
Act 3,Siosa,Volatile_Dead,Duelist,A Fixture of Fate
Act 3,Siosa,Volatile_Dead,Marauder,A Fixture of Fate
Act 1,Nessa,Volatile_Dead,Templar,The Siren's Cadence
Act 1,Nessa,Volatile_Dead,Scion,The Siren's Cadence
Act 3,Clarissa,Hypothermia_Support,Witch,A Fixture of Fate
Act 3,Clarissa,Hypothermia_Support,Shadow,A Fixture of Fate
Act 3,Clarissa,Hypothermia_Support,Ranger,A Fixture of Fate
Act 3,Clarissa,Hypothermia_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Hypothermia_Support,Marauder,A Fixture of Fate
Act 3,Clarissa,Hypothermia_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Hypothermia_Support,Scion,A Fixture of Fate
Act 3,Siosa,Glacial_Cascade,Witch,A Fixture of Fate
Act 3,Siosa,Glacial_Cascade,Shadow,A Fixture of Fate
Act 3,Siosa,Glacial_Cascade,Ranger,A Fixture of Fate
Act 3,Siosa,Glacial_Cascade,Duelist,A Fixture of Fate
Act 3,Siosa,Glacial_Cascade,Marauder,A Fixture of Fate
Act 3,Siosa,Glacial_Cascade,Templar,A Fixture of Fate
Act 3,Siosa,Glacial_Cascade,Scion,A Fixture of Fate
Act 3,Siosa,Sweep,Witch,A Fixture of Fate
Act 3,Siosa,Sweep,Shadow,A Fixture of Fate
Act 3,Siosa,Sweep,Ranger,A Fixture of Fate
Act 1,Nessa,Sweep,Duelist,The Siren's Cadence
Act 1,Nessa,Sweep,Marauder,The Siren's Cadence
Act 1,Nessa,Sweep,Templar,The Siren's Cadence
Act 3,Siosa,Sweep,Scion,A Fixture of Fate
Act 3,Siosa,Dread_Banner,Witch,A Fixture of Fate
Act 3,Siosa,Dread_Banner,Shadow,A Fixture of Fate
Act 3,Clarissa,Dread_Banner,Ranger,Lost in Love
Act 3,Clarissa,Dread_Banner,Duelist,Lost in Love
Act 3,Clarissa,Dread_Banner,Marauder,Lost in Love
Act 3,Clarissa,Dread_Banner,Templar,Lost in Love
Act 3,Clarissa,Dread_Banner,Scion,Lost in Love
Act 3,Clarissa,Fork_Support,Witch,A Fixture of Fate
Act 3,Clarissa,Fork_Support,Shadow,A Fixture of Fate
Act 3,Clarissa,Fork_Support,Ranger,A Fixture of Fate
Act 3,Clarissa,Fork_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Fork_Support,Marauder,A Fixture of Fate
Act 3,Siosa,Fork_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Fork_Support,Scion,A Fixture of Fate
Act 3,Siosa,Animate_Guardian,Witch,A Fixture of Fate
Act 3,Siosa,Animate_Guardian,Shadow,A Fixture of Fate
Act 3,Siosa,Animate_Guardian,Ranger,A Fixture of Fate
Act 3,Siosa,Animate_Guardian,Duelist,A Fixture of Fate
Act 3,Siosa,Animate_Guardian,Marauder,A Fixture of Fate
Act 3,Siosa,Animate_Guardian,Templar,A Fixture of Fate
Act 3,Siosa,Animate_Guardian,Scion,A Fixture of Fate
Act 3,Clarissa,Swift_Affliction_Support,Witch,A Fixture of Fate
Act 3,Clarissa,Swift_Affliction_Support,Shadow,A Fixture of Fate
Act 3,Clarissa,Swift_Affliction_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Swift_Affliction_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Swift_Affliction_Support,Marauder,A Fixture of Fate
Act 3,Clarissa,Swift_Affliction_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Swift_Affliction_Support,Scion,A Fixture of Fate
Act 3,Siosa,Rage_Support,Witch,A Fixture of Fate
Act 2,Yeena,Rage_Support,Shadow,Sharp and Cruel
Act 2,Yeena,Rage_Support,Ranger,Sharp and Cruel
Act 2,Yeena,Rage_Support,Duelist,Sharp and Cruel
Act 2,Yeena,Rage_Support,Marauder,Sharp and Cruel
Act 2,Yeena,Rage_Support,Templar,Sharp and Cruel
Act 2,Yeena,Rage_Support,Scion,Sharp and Cruel
Act 3,Siosa,Galvanic_Arrow,Witch,A Fixture of Fate
Act 3,Siosa,Galvanic_Arrow,Shadow,A Fixture of Fate
Act 1,Nessa,Galvanic_Arrow,Ranger,Enemy at the Gate
Act 1,Nessa,Galvanic_Arrow,Duelist,Enemy at the Gate
Act 3,Siosa,Galvanic_Arrow,Marauder,A Fixture of Fate
Act 3,Siosa,Galvanic_Arrow,Templar,A Fixture of Fate
Act 1,Nessa,Galvanic_Arrow,Scion,Enemy at the Gate
Act 3,Siosa,Rain_of_Arrows,Witch,A Fixture of Fate
Act 1,Nessa,Rain_of_Arrows,Shadow,The Siren's Cadence
Act 1,Nessa,Rain_of_Arrows,Ranger,The Siren's Cadence
Act 1,Nessa,Rain_of_Arrows,Duelist,The Siren's Cadence
Act 3,Siosa,Rain_of_Arrows,Marauder,A Fixture of Fate
Act 3,Siosa,Rain_of_Arrows,Templar,A Fixture of Fate
Act 1,Nessa,Rain_of_Arrows,Scion,The Siren's Cadence
Act 6,Lilly Roth,Immortal_Call,Witch,Fallen from Grace
Act 6,Lilly Roth,Immortal_Call,Shadow,Fallen from Grace
Act 6,Lilly Roth,Immortal_Call,Ranger,Fallen from Grace
Act 4,Petarus and Vanja,Immortal_Call,Duelist,Breaking the Seal
Act 4,Petarus and Vanja,Immortal_Call,Marauder,Breaking the Seal
Act 4,Petarus and Vanja,Immortal_Call,Templar,Breaking the Seal
Act 4,Petarus and Vanja,Immortal_Call,Scion,Breaking the Seal
Act 2,Yeena,Brand_Recall,Witch,Intruders in Black
Act 3,Siosa,Brand_Recall,Shadow,A Fixture of Fate
Act 3,Siosa,Brand_Recall,Ranger,A Fixture of Fate
Act 3,Siosa,Brand_Recall,Duelist,A Fixture of Fate
Act 2,Yeena,Brand_Recall,Marauder,Intruders in Black
Act 2,Yeena,Brand_Recall,Templar,Intruders in Black
Act 2,Yeena,Brand_Recall,Scion,Intruders in Black
Act 3,Siosa,Crackling_Lance,Witch,A Fixture of Fate
Act 3,Siosa,Crackling_Lance,Shadow,A Fixture of Fate
Act 3,Siosa,Crackling_Lance,Ranger,A Fixture of Fate
Act 3,Siosa,Crackling_Lance,Duelist,A Fixture of Fate
Act 3,Siosa,Crackling_Lance,Marauder,A Fixture of Fate
Act 3,Siosa,Crackling_Lance,Templar,A Fixture of Fate
Act 3,Siosa,Crackling_Lance,Scion,A Fixture of Fate
Act 3,Clarissa,Faster_Projectiles_Support,Witch,A Fixture of Fate
Act 3,Clarissa,Faster_Projectiles_Support,Shadow,A Fixture of Fate
Act 3,Clarissa,Faster_Projectiles_Support,Ranger,A Fixture of Fate
Act 3,Siosa,Faster_Projectiles_Support,Duelist,A Fixture of Fate
Act 3,Siosa,Faster_Projectiles_Support,Marauder,A Fixture of Fate
Act 3,Siosa,Faster_Projectiles_Support,Templar,A Fixture of Fate
Act 3,Clarissa,Faster_Projectiles_Support,Scion,A Fixture of Fate
Act 1,Nessa,Trap_Support,Witch,The Caged Brute
Act 1,Nessa,Trap_Support,Shadow,The Caged Brute
Act 1,Nessa,Trap_Support,Ranger,The Caged Brute
Act 1,Nessa,Trap_Support,Duelist,The Caged Brute
Act 3,Siosa,Trap_Support,Marauder,A Fixture of Fate
Act 3,Siosa,Trap_Support,Templar,A Fixture of Fate
Act 1,Nessa,Trap_Support,Scion,The Caged Brute
Act 3,Siosa,Siege_Ballista,Witch,A Fixture of Fate
Act 1,Nessa,Siege_Ballista,Shadow,The Siren's Cadence
Act 1,Nessa,Siege_Ballista,Ranger,The Siren's Cadence
Act 1,Nessa,Siege_Ballista,Duelist,The Siren's Cadence
